,id,atm_group,address,address_rus,lat,long,target,city,city_area,city_district,federal_district,fast_food,cafe,bar,pub,restaurant,college,kindergarten,library,training,school,traffic_park,university,bicycle_parking,bus_station,car_sharing,fuel,parking,taxi,atm,payment_terminal,bank,bureau_de_change,money_transfer,payment_centre,clinic,hospital,pharmacy,social_facility,cinema,community_centre,conference_centre,events_venue,exhibition_centre,nightclub,social_centre,theatre,police,post_box,post_office,toilets,internet_cafe,marketplace,"apartments, detached",detached,hotel,residential,commercial,industrial,kiosk,office,retail,supermarket,warehouse,religious,church,government,station,tram,platform,administrative,population
996,8110.0,5478.0,"D. 160I, PR-KT IM GAZETY  KRASNOYARSK ","проспект имени Газеты Красноярский Рабочий, 160, Красноярск, Россия, 660010",55.997396,92.904692,-0.0606767859137742,,городской округ Красноярск,,Красноярский край,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2730
997,8111.0,5478.0,"D. 160I, PR-KT IM GAZETY  KRASNOYARSK ","проспект имени Газеты Красноярский Рабочий, 160, Красноярск, Россия, 660010",55.997396,92.904692,-0.0890578552945783,,городской округ Красноярск,,Красноярский край,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2730
998,8112.0,5478.0,"D. 160I, PR-KT IM GAZETY  KRASNOYARSK ","проспект имени Газеты Красноярский Рабочий, 160, Красноярск, Россия, 660010",55.997396,92.904692,-0.0619772605295504,,городской округ Красноярск,,Красноярский край,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2730
999,8113.0,5478.0,"D. 160I, PR-KT IM GAZETY  KRASNOYARSK ","проспект имени Газеты Красноярский Рабочий, 160, Красноярск, Россия, 660010",55.997396,92.904692,-0.1085640268888845,,городской округ Красноярск,,Красноярский край,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2730
1000,8116.0,5478.0,"D. 92, UL. SHERONOVA      KHABAROVSK G","улица Шеронова, 92, Хабаровск, Россия, 680000",48.481143,135.067452,0.0221815726607411,Хабаровск,городской округ Хабаровск,,Хабаровский край,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1230
1001,8125.0,5478.0,"D. 45, UL. LENINA         RYAZAN G    ","улица Ленина, 45, Рязань, Россия, 390000",54.627783,39.745771,-0.0016327241938674,Рязань,,,Рязанская область,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1002,8138.0,5478.0,"D. 3, STR. 10, UL. NEVEZH KURGAN G    ","10-я Больничная улица, 6, Курган, Россия, 640026",55.425047,65.32591,-0.0010309683854,Курган,городской округ Курган,,Курганская область,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2922
1003,8143.0,5478.0,"D. 7, KORP. 1, UL. BARKLA MOSKVA G    ","Старая Басманная улица, 7с1, Москва, Россия, 105064",55.764663,37.657485,-0.0388924330171672,Москва,,,Москва,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5589
1004,8145.0,5478.0,"D. 7, KORP. 1, UL. BARKLA MOSKVA G    ","Старая Басманная улица, 7с1, Москва, Россия, 105064",55.764663,37.657485,-0.0048681204474814,Москва,,,Москва,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5589
1005,8146.0,5478.0,"D. 7, KORP. 1, UL. BARKLA MOSKVA G    ","Старая Басманная улица, 7с1, Москва, Россия, 105064",55.764663,37.657485,-0.0012185763379497,Москва,,,Москва,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,5589
1006,8155.0,5478.0,"D. 30, UL. LENINA         KURSK G     ","улица Ленина, 30, Курск, Россия, 305000",51.737936,36.192368,-0.0689716631583024,городской округ Курск,,,Курская область,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,600
1007,8163.0,5478.0,"29, UL. ZAPADNYI OBHOD    KRASNODAR G ","улица Западный Обход, 29, Краснодар, Россия, 350053",45.080568,38.893755,-0.0324630317821517,Краснодар,городской округ Краснодар,,Краснодарский край,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795
1008,8164.0,5478.0,"D. 4, UL. REVOLUCII       GORYACHIY KL","улица Революции, 4, Горячий Ключ, Краснодарский край, Россия, 353290",44.635753,39.133803,-0.0812035334943346,,городской округ Горячий Ключ,,Краснодарский край,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,618
1009,8173.0,5478.0,"D. 1, UL. KOMMUNISTICHESK MYTISHCHI G ","Коммунистическая улица, 1, Мытищи, Московская область, Россия, 141011",55.891835,37.748125,0.0360558143259925,Мытищи,городской округ Мытищи,,Московская область,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1010,8197.0,5478.0,"D. 24/1, UL. POBEDY       OSINNIKI G  ","улица Победы, 24, Осинники, Кемеровская область, Россия, 652811",53.597236,87.336485,-0.0648701189164626,,Осинниковский городской округ,,Кемеровская область,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540
1011,8202.0,5478.0,"D. 24/1, UL. POBEDY       OSINNIKI G  ","улица Победы, 24, Осинники, Кемеровская область, Россия, 652811",53.597236,87.336485,-0.0314893319594982,,Осинниковский городской округ,,Кемеровская область,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540
1012,8213.0,5478.0,"D. 34, UL. KOMSOMOL'SKAYA NOVOMOSKOVSK","улица Мира, 34, Новомосковск, Тульская область, Россия, 301665",54.023478,38.262266,-0.0522138561725882,Новомосковск,городской округ Новомосковск,,Тульская область,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800
1013,8230.0,5478.0,"D. 5/1, UL. VZLETNAYA     KRASNOYARSK ","Взлётная улица, 5с1, Красноярск, Россия, 660135",56.033389,92.916675,-0.0347448575631512,,городской округ Красноярск,,Красноярский край,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,5910
1014,8234.0,5478.0,"D. 91, UL. KARLA MARKSA   KHABAROVSK G","улица Карла Маркса, 91, Хабаровск, Россия, 680009",48.497492,135.097932,-0.0229161925705233,Хабаровск,городской округ Хабаровск,,Хабаровский край,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2370
1015,8258.0,5478.0,"D. 54, PR-KT LENINA       TULA G      ","проспект Ленина, 54, Тула, Россия, 300012",54.182833,37.604969,0.0438977506966868,Тула,городской округ Тула,,Тульская область,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4230
1016,8259.0,5478.0,"D. 54, PR-KT LENINA       TULA G      ","проспект Ленина, 54, Тула, Россия, 300012",54.182833,37.604969,0.0164341949074694,Тула,городской округ Тула,,Тульская область,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4230
1017,8260.0,5478.0,"D. 34, PR-KT LENINA       MURMANSK G  ","проспект Ленина, 34, Мурманск, Россия, 183038",68.956985,33.067489,0.008818292912803,Мурманск,городской округ Мурманск,,Мурманская область,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,8285.0,5478.0,"D. 171, PR-KT MOSKOVSKII  KALININGRAD ","Московский проспект, 171, Калининград, Россия, 236006",54.710261,20.541794,-0.007314990786886,Калининград,городской округ Калининград,,Калининградская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1019,8288.0,5478.0,"D. 67, UL. DZERZHINSKOGO  KURSK G     ","улица Дзержинского, 67, Курск, Россия, 305035",51.723081,36.173405,-0.0894947666637952,городской округ Курск,,,Курская область,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1719
1020,8301.0,5478.0,"D. 1, UL. UBILEINAYA      BELOVO G    ","Юбилейная улица, 1, Белово, Кемеровская область, Россия, 652612",54.411531,86.312666,-0.0334779534871298,,Беловский городской округ,,Кемеровская область,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
1021,8303.0,5478.0,"D. 20, UL. BAUMANA        KEMEROVO G  ","улица Баумана, 20, Кемерово, Россия, 650040",55.317445,86.095525,0.0116716144442302,Кемерово,Кемеровский городской округ,,Кемеровская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1022,8305.0,5478.0,"D. 25, PR-KT MOSKOVSKII   ARKHANGELSK ","Московский проспект, 25, Архангельск, Россия",64.532695,40.592595,-0.0679771301131525,Архангельск,городской округ Архангельск,,Архангельская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0
1023,8308.0,5478.0,"D. 10, PL. POBEDY         KALININGRAD ","площадь Победы, 10, Калининград, Россия",54.719778,20.50384,-0.0881948775811839,Калининград,городской округ Калининград,,Калининградская область,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,5,660
1024,8320.0,5478.0,"D. 22, PR-KT POBEDY       KOMSOMOLSK-N","проспект Победы, 22, Комсомольск-на-Амуре, Хабаровский край, Россия, 681014",50.589073,137.059817,0.0761282272330167,Комсомольск-на-Амуре,городской округ Комсомольск-на-Амуре,,Хабаровский край,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3300
1025,8321.0,5478.0,"D. 51, LIT. A, PR-KT LENI KRASNOE SELO","проспект Ленина, 51, Красное Село, Санкт-Петербург, Россия, 198320",59.7412,30.090687,0.0235920014487579,,,,Санкт-Петербург,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2478
1026,8332.0,5478.0,"D. 110, UL. BELINSKOGO    NIZHNIY NOVG","улица Белинского, 110, Нижний Новгород, Россия, 603006",56.317587,44.020045,-0.0575393553792978,Нижний Новгород,городской округ Нижний Новгород,,Нижегородская область,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,5670
1027,8333.0,5478.0,"D. 3, PR-KT LENINA        SAMARA G    ","проспект Ленина, 3, Самара, Россия, 443110",53.209265,50.139989,0.0561316896410163,Самара,городской округ Самара,,Самарская область,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,3750
1028,8334.0,5478.0,"D. 3, PR-KT LENINA        SAMARA G    ","проспект Ленина, 3, Самара, Россия, 443110",53.209265,50.139989,0.0508611908586864,Самара,городской округ Самара,,Самарская область,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,3750
1029,8335.0,5478.0,"D. 87/22, UL. LOMONOSOVA  SEVERODVINSK","улица Ломоносова, 87, Северодвинск, Архангельская область, Россия, 164515",64.549135,39.776736,-0.057374061825375,Северодвинск,городской округ Северодвинск,,Архангельская область,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2730
1030,8349.0,5478.0,"52 B, UL. LENINA          VOLZHSK G   ","улица Ленина, 52, Волжск, Республика Марий Эл, Россия, 425000",55.864293,48.364792,-0.0905965654667203,,городской округ Волжск,,Марий Эл,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,8350.0,5478.0,"D. 52B, UL. LENINA        VOLZHSK G   ","улица Ленина, 52, Волжск, Республика Марий Эл, Россия, 425000",55.864293,48.364792,-0.0836526759054856,,городской округ Волжск,,Марий Эл,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,8357.0,5478.0,"D. 31, UL. SKAL'NAYA      MURMANSK G  ","Скальная улица, 31, Мурманск, Россия, 183036",68.975853,33.11421,-0.0550996655353595,Мурманск,городской округ Мурманск,,Мурманская область,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8310
1033,2978.0,8083.0,"Vakhrusheva, 13        Artem          ","улица Вахрушева, 13, Артём, Приморский край, Россия, 692754",43.34735,132.124104,0.1012601194940714,Артём,Артёмовский городской округ,,Приморский край,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,2982.0,8083.0,"Oktyabrskaya, 2        Zaigrayevo     ","Октябрьская улица, 2, поселок городского типа Заиграево, Заиграевский район, Республика Бурятия, Россия",51.834286,108.26556,0.1637724124604081,,Заиграевский район,,Республика Бурятия,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,2985.0,8083.0,"ZHYKOVA, 18            Abakan         ","улица Маршала Жукова, 18, Абакан, Республика Хакасия, Россия, 655017",53.723757,91.462052,0.1351480044211398,Абакан,городской округ Абакан,,Республика Хакасия,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2316
1036,2995.0,8083.0,"SOVETSKAYA, 139A       Irkutsk        ","Советская улица, 139А, Иркутск, Россия, 664009",52.280007,104.356586,0.1137469351079808,Иркутск,городской округ Иркутск,,Иркутская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,180
1037,3004.0,8083.0,"BORISENKO, 35          Vladivostok    ","улица Борисенко, 35, Владивосток, Приморский край, Россия, 690011",43.097284,131.956541,0.1770179956399523,Владивосток,Владивостокский городской округ,,Приморский край,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1140
1038,3007.0,8083.0,"STROITELNAYA, 7A       Nizhniy Kuranak","Строительная улица, 7А, посёлок Нижний Куранах, Алданский муниципальный район, Республика Саха (Якутия), Россия, 678940",58.820673,125.534288,0.194448379962027,,Алданский улус,,Республика Саха (Якутия),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197
1039,3009.0,8083.0,"KRYLOVA, 66B           Abakan         ","улица Крылова, 66А, Абакан, Республика Хакасия, Россия, 655017",53.736515,91.447876,0.1249213321393584,Абакан,городской округ Абакан,,Республика Хакасия,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,573
1040,3010.0,8083.0,"ISKROVSKIY, 29         Sankt-Peterburg","Искровский проспект, 29, Санкт-Петербург, Россия, 193230",59.89899,30.471977,0.1649664553497788,Санкт-Петербург,,,Санкт-Петербург,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3780
1041,3011.0,8083.0,"2 SOVETSKAYA, 17       Sankt-Peterburg","2-я Советская улица, 17, Санкт-Петербург, Россия, 191036",59.931648,30.368096,0.1497385283698987,Санкт-Петербург,,,Санкт-Петербург,2,10,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2070
1042,3014.0,8083.0,"KOCHETOVA, 104         Kyzyl          ","улица Кочетова, 104, Кызыл, Республика Тыва, Россия, 667005",51.71792,94.423231,0.179990441893091,Кызыл,городской округ Кызыл,,Республика Тыва,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,870
1043,3020.0,8083.0,"KOMSOMOLSKAYA, 76      Tolyatti       ","Комсомольская улица, 76, Тольятти, Самарская область, Россия, 445009",53.519311,49.416485,0.1521736272550975,Тольятти,городской округ Тольятти,,Самарская область,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1896
1044,3026.0,8083.0,"LENINA, 375            Stavropol      ","улица Ленина, 375, Ставрополь, Россия, 355029",45.036458,41.935352,0.2169927558769356,Ставрополь,городской округ Ставрополь,,Ставропольский край,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4410
1045,3034.0,8083.0,"IRKUTSKIY TR., 26      Tomsk          ","Иркутский тракт, 26, Томск, Россия, 634049",56.502832,85.006345,0.2186083166997159,Томск,городской округ Томск,Высотный,Томская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3363
1046,3042.0,8083.0,339 Strelkovoy Divizii Rostov-na-Donu ,"улица 339-й Стрелковой Дивизии, микрорайон Западный, Ростов-на-Дону, Россия",47.225126,39.623645,0.2015145113755252,Ростов-на-Дону,городской округ Ростов-на-Дону,,Ростовская область,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,2,0,6030
1047,3053.0,8083.0,"LENINGRADSKIY PR,39.3  Moskva         ","Ленинградский проспект, 39с3, Москва, Россия, 125167",55.789239,37.542994,0.1473095154877619,Москва,,,Москва,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1048,3056.0,8083.0,"LENINA, 73             Tomsk          ","проспект Ленина, 73, Томск, Россия, 634050",56.475882,84.950469,0.1047109640430041,Томск,городской округ Томск,Юрточная гора,Томская область,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,993
1049,3064.0,8083.0,"Savvinskoye sh, 10     ZHeleznodorozhn","Саввинское шоссе, 10, микрорайон Железнодорожный, Балашиха, Московская область, Россия, 143986",55.744161,38.01487,0.1624233777019412,Балашиха,городской округ Балашиха,,Московская область,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4530
1050,3065.0,8083.0,"BAUMANSKAYA, 9         Norilsk        ","Бауманская улица, 9, Норильск, Красноярский край, Россия, 663332",69.490557,88.383354,0.1958730342754318,Норильск,городской округ Норильск,3-й микрорайон,Красноярский край,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2700
1051,3066.0,8083.0,"OKTYABRSKAYA, 2        Norilsk        ","Октябрьская улица, 2, Норильск, Красноярский край, Россия",69.315628,88.206602,0.2086663621654965,,городской округ Норильск,,Красноярский край,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1052,3070.0,8083.0,"TURGENEVA, 135.1       Krasnodar      ","улица Тургенева, 135/1, Фестивальный микрорайон, Краснодар, Россия, 350049",45.056047,38.960347,0.2186083166997159,Краснодар,городской округ Краснодар,,Краснодарский край,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60
1053,3071.0,8083.0,"Akademika Tupoleva,15k2Moskva         ","набережная Академика Туполева, 15к2, Москва, Россия, 105005",55.762166,37.681155,-0.0003543988726389,Москва,,,Москва,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,0,0,0,0,0,6,3,0,2100
